"id","name","neighbourhood","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","availability_365","X","Y","CategX","CategY"
376826,"Nice, Loft in the historic center","Porto - Saragozza","Entire home/apt",90,2,198,"04/10/2018",1.88,351,44.49564,11.33601,"(44.496,44.498]","(44.496,44.498]"
383256,"Apartment Open Space on two floor!","Porto - Saragozza","Entire home/apt",46,2,163,"18/10/2019",1.73,95,44.50103,11.34218,"(44.5,44.502]","(44.5,44.502]"
434796,"BELLA RESINA,zona FIERA tangenziale","San Donato - San Vitale","Private room",100,2,11,"27/09/2018",0.12,364,44.52134,11.38173,"(44.52,44.522]","(44.52,44.522]"
442819,"apartment near down town","Porto - Saragozza","Private room",34,1,113,"23/03/2018",1.05,50,44.49614,11.31751,"(44.496,44.498]","(44.496,44.498]"
531700,"Downtotown ♥ 2Torri♥Cozy restaurants, museum","Santo Stefano","Entire home/apt",60,2,326,"04/06/2019",3.02,0,44.49441,11.34964,"(44.494,44.496]","(44.494,44.496]"
648513,"Cosy flat in down town","Porto - Saragozza","Entire home/apt",54,2,11,"03/05/2014",0.12,212,44.49395,11.34128,"(44.494,44.496]","(44.494,44.496]"
659045,"wonderful apartment near the center","Porto - Saragozza","Entire home/apt",50,2,4,"03/06/2013",0.04,133,44.49961,11.31763,"(44.5,44.502]","(44.5,44.502]"
670610,"Easy Bologna for all seasons","Porto - Saragozza","Entire home/apt",60,4,38,"06/01/2015",0.36,352,44.50361,11.33204,"(44.504,44.506]","(44.504,44.506]"
715819,"Bright and elegant big apartment","Santo Stefano","Entire home/apt",80,3,89,"02/01/2020",0.86,0,44.47349,11.36903,"(44.472,44.474]","(44.472,44.474]"
766048,"La migliore vista della città.","Santo Stefano","Entire home/apt",85,6,211,"21/08/2019",3,88,44.49924,11.34543,"(44.498,44.5]","(44.498,44.5]"
804596,"A quiet Place to stay","Porto - Saragozza","Entire home/apt",1757,2,194,"02/01/2020",1.87,73,44.49824,11.33956,"(44.498,44.5]","(44.498,44.5]"
860436,"close to the center & trainstation","Navile","Private room",44,1,27,"29/12/2015",0.29,138,44.50938,11.34944,"(44.508,44.51]","(44.508,44.51]"
892847,"flat 3 rooms 3 bath bologna for you","Porto - Saragozza","Entire home/apt",105,2,11,"12/05/2017",0.36,0,44.49165,11.33162,"(44.492,44.494]","(44.492,44.494]"
952460,"Apartment in the historical center","Santo Stefano","Entire home/apt",54,2,172,"03/05/2018",1.74,254,44.48694,11.34884,"(44.486,44.488]","(44.486,44.488]"
981083,"Doppia o Matrimoniale con bagno","Savena","Private room",120,1,3,"01/10/2015",0.06,365,44.47116,11.37847,"(44.47,44.472]","(44.47,44.472]"
981727,"I 4 GATTI Bologna Guesthouse x4","Porto - Saragozza","Private room",55,1,24,"22/07/2015",0.27,180,44.49263,11.3271,"(44.492,44.494]","(44.492,44.494]"
1002365,"FARM HOUSE with garden and parking","Borgo Panigale - Reno","Entire home/apt",100,3,10,"08/10/2019",0.12,299,44.54527,11.24873,"(44.544,44.546]","(44.544,44.546]"
1027489,"Casa Munay Appartments S.Orsola","San Donato - San Vitale","Entire home/apt",53,4,0,"",NA,22,44.49243,11.36684,"(44.492,44.494]","(44.492,44.494]"
1112850,"BEAUTIFUL STYLISH FLAT IN TOWN","Porto - Saragozza","Entire home/apt",98,2,1,"28/09/2016",0.02,131,44.49766,11.33267,"(44.498,44.5]","(44.498,44.5]"
1116883,"Room Airport","Borgo Panigale - Reno","Private room",27,1,189,"16/08/2017",1.97,0,44.52287,11.27813,"(44.522,44.524]","(44.522,44.524]"
1142503,"A touch of luxury.GLBT f/ndly wifi","Santo Stefano","Entire home/apt",50,3,380,"26/01/2020",3.94,0,44.48715,11.34036,"(44.486,44.488]","(44.486,44.488]"
1153398,"COZY STUDIO IN THE CITY CENTER!!!","Santo Stefano","Entire home/apt",60,2,220,"13/09/2019",2.22,86,44.49746,11.34908,"(44.496,44.498]","(44.496,44.498]"
1189302,"Al Mulino /Center - BO","Santo Stefano","Entire home/apt",47,1,281,"01/09/2020",3.01,198,44.49807,11.34507,"(44.498,44.5]","(44.498,44.5]"
1250727,"In the heart and soul of Bologna","Porto - Saragozza","Private room",59,1,19,"27/03/2018",0.23,365,44.49951,11.33786,"(44.498,44.5]","(44.498,44.5]"
1451486,"il cielo sopra Bologna","Santo Stefano","Private room",60,2,180,"23/06/2019",2.02,20,44.4975,11.35441,"(44.496,44.498]","(44.496,44.498]"
1451862,"comode stanze private in elegante villa storica","Porto - Saragozza","Private room",205,1,16,"30/08/2016",0.44,317,44.49032,11.31802,"(44.49,44.492]","(44.49,44.492]"
1468980,"Modern 45sq.mt Fantin/3143 Bologna","Navile","Entire home/apt",57,1,3,"31/08/2017",0.06,0,44.51341,11.32886,"(44.512,44.514]","(44.512,44.514]"
1469111,"Moderno bilo nel centro storico2095","Porto - Saragozza","Entire home/apt",30,1,3,"23/12/2018",0.04,0,44.49572,11.33788,"(44.496,44.498]","(44.496,44.498]"
1491202,"Massarenti ospedale sant'orsola","San Donato - San Vitale","Entire home/apt",55,1,19,"29/09/2017",0.24,365,44.49272,11.36821,"(44.492,44.494]","(44.492,44.494]"
1538460,"Piccola Venezia/ Centro Bologna","Santo Stefano","Entire home/apt",53,1,56,"05/08/2018",0.6,258,44.49895,11.34632,"(44.498,44.5]","(44.498,44.5]"
1704805,"Lame 71 Guest House - Intero Apt","Porto - Saragozza","Entire home/apt",80,2,8,"30/11/2019",0.08,192,44.5058,11.32885,"(44.506,44.508]","(44.506,44.508]"
1863235,"beautifull loft  top of Bologna","Savena","Entire home/apt",100,3,24,"02/04/2015",0.3,305,44.47614,11.38541,"(44.476,44.478]","(44.476,44.478]"
1872453,"RoomTouchAndGo fiera Bologna","Navile","Entire home/apt",130,1,2,"28/09/2014",0.05,361,44.51598,11.35844,"(44.516,44.518]","(44.516,44.518]"
1949394,"Matrimoniale nel cuore di Bologna","Santo Stefano","Private room",30,5,20,"10/04/2018",0.22,90,44.4992,11.34747,"(44.498,44.5]","(44.498,44.5]"
1953800,"Wanda's Apartment","Santo Stefano","Entire home/apt",45,1,180,"05/07/2019",1.95,290,44.48805,11.32981,"(44.488,44.49]","(44.488,44.49]"
2219937,"Camera tranquilla-luminosa zona Ospedale Maggiore","Porto - Saragozza","Private room",27,1,133,"14/04/2017",1.52,313,44.50372,11.30865,"(44.504,44.506]","(44.504,44.506]"
2273362,"""Bijou House"", city centre, free wi-fi, Netflix","Santo Stefano","Entire home/apt",128,3,10,"13/10/2016",0.54,365,44.498,11.34982,"(44.498,44.5]","(44.498,44.5]"
2282623,"S.Orsola zone,parking for free and self check-in","San Donato - San Vitale","Entire home/apt",39,1,647,"12/09/2019",7.16,25,44.49328,11.3665,"(44.492,44.494]","(44.492,44.494]"
2349787,"Private room in quiet zone 2","Porto - Saragozza","Private room",30,1,81,"24/03/2019",0.97,176,44.49096,11.32767,"(44.49,44.492]","(44.49,44.492]"
2377101,"Camera privata in centro","Porto - Saragozza","Private room",46,1,17,"18/03/2019",0.29,179,44.49884,11.33295,"(44.498,44.5]","(44.498,44.5]"
2427429,"modern loft with private garden","Borgo Panigale - Reno","Entire home/apt",111,1,59,"11/07/2019",0.66,31,44.51453,11.28531,"(44.514,44.516]","(44.514,44.516]"
2448735,"House 15 min. from Bologna center","Borgo Panigale - Reno","Entire home/apt",118,1,67,"05/09/2018",0.83,170,44.51457,11.28426,"(44.514,44.516]","(44.514,44.516]"
2454154,"TRENDY APARTMENT IN CITY CENTRE","Porto - Saragozza","Entire home/apt",250,3,2,"29/09/2016",0.03,362,44.49714,11.3302,"(44.496,44.498]","(44.496,44.498]"
2486018,"Live in history: loft with frescos","Porto - Saragozza","Entire home/apt",66,4,237,"31/05/2021",2.67,317,44.49889,11.33953,"(44.498,44.5]","(44.498,44.5]"
2572332,"Central Flat in the Greenery","Porto - Saragozza","Entire home/apt",85,2,147,"22/09/2019",1.66,277,44.48843,11.33474,"(44.488,44.49]","(44.488,44.49]"
2581354,"stanza 1/2 zona fiera","San Donato - San Vitale","Private room",60,1,3,"20/03/2017",0.04,365,44.51064,11.36941,"(44.51,44.512]","(44.51,44.512]"
2581424,"room in front of the fair","San Donato - San Vitale","Private room",100,1,7,"20/03/2017",0.09,365,44.5108,11.37047,"(44.51,44.512]","(44.51,44.512]"
2613237,"Apartment in the Historical Centre of Bologna","Santo Stefano","Entire home/apt",52,7,143,"19/04/2019",1.68,285,44.4983,11.34633,"(44.498,44.5]","(44.498,44.5]"
2627188,"B&B CASABOLOGNA","San Donato - San Vitale","Private room",59,2,2,"25/01/2015",0.02,223,44.4941,11.37806,"(44.494,44.496]","(44.494,44.496]"
2704474,"Appartamento Bologna Centro / Colli","Porto - Saragozza","Entire home/apt",85,3,40,"17/09/2019",0.49,285,44.4868,11.33866,"(44.486,44.488]","(44.486,44.488]"
2719377,"Bologna's roofs","Santo Stefano","Entire home/apt",48,6,33,"29/02/2020",0.47,82,44.49421,11.35456,"(44.494,44.496]","(44.494,44.496]"
2719751,"Il paradiso dell'arte","Santo Stefano","Private room",22,3,79,"01/01/2016",0.93,346,44.48165,11.35906,"(44.482,44.484]","(44.482,44.484]"
2734272,"La stanza dei glicini, arte e design italiano","Santo Stefano","Private room",75,2,51,"20/08/2018",0.68,365,44.49302,11.34975,"(44.492,44.494]","(44.492,44.494]"
2751383,"Beautiful flat in vibrant Pratello","Porto - Saragozza","Entire home/apt",70,7,18,"12/11/2014",0.22,362,44.49629,11.33136,"(44.496,44.498]","(44.496,44.498]"
2782841,"Centralissimo -Of Great Charm","Santo Stefano","Entire home/apt",79,1,67,"19/01/2020",0.83,6,44.49027,11.34666,"(44.49,44.492]","(44.49,44.492]"
2809231,"stanza doppia Duse / double room","San Donato - San Vitale","Private room",40,2,3,"06/07/2016",0.04,345,44.50025,11.36954,"(44.5,44.502]","(44.5,44.502]"
2826093,"Affitto Camera Bologna ad.aeroporto","Borgo Panigale - Reno","Entire home/apt",55,1,188,"16/10/2016",2.14,314,44.52525,11.27319,"(44.524,44.526]","(44.524,44.526]"
2827612,"Piccolo gioiello nel centro storico","Santo Stefano","Entire home/apt",30,21,56,"20/05/2015",0.64,0,44.48907,11.34974,"(44.488,44.49]","(44.488,44.49]"
2854104,"SPACIOUS, QUIET, FULLY FURNISHED","San Donato - San Vitale","Entire home/apt",50,30,3,"01/10/2015",0.04,0,44.49849,11.35797,"(44.498,44.5]","(44.498,44.5]"
3000906,"Villa vicino al centro con giardino","San Donato - San Vitale","Entire home/apt",99,1,30,"28/06/2017",0.36,0,44.49372,11.37102,"(44.494,44.496]","(44.494,44.496]"
3064628,"A casa di zoe | in the heart of BO","Porto - Saragozza","Entire home/apt",134,2,279,"01/03/2020",3.27,218,44.49619,11.33653,"(44.496,44.498]","(44.496,44.498]"
3073487,"Charming open space in the center","Santo Stefano","Entire home/apt",50,1,220,"17/02/2018",2.7,284,44.48729,11.35044,"(44.486,44.488]","(44.486,44.488]"
3100947,"Room wifi tv ac center town","Santo Stefano","Entire home/apt",43,1,311,"19/06/2021",3.65,127,44.49136,11.34895,"(44.49,44.492]","(44.49,44.492]"
3232621,"Monolocale in centro Porta D’Azeglio","Santo Stefano","Entire home/apt",80,2,0,"",NA,363,44.4876,11.34255,"(44.486,44.488]","(44.486,44.488]"
3307389,"Your room in the heart of Bologna","Porto - Saragozza","Private room",35,2,55,"27/02/2020",0.77,284,44.49891,11.3229,"(44.498,44.5]","(44.498,44.5]"
3484901,"Lovely Chalet - heart of Bologna","Santo Stefano","Entire home/apt",55,3,25,"09/11/2018",0.37,365,44.48854,11.34862,"(44.488,44.49]","(44.488,44.49]"
3515960,"Central Silent and Cosy apartment","Santo Stefano","Entire home/apt",45,1,138,"10/07/2019",2.58,305,44.48981,11.35542,"(44.49,44.492]","(44.49,44.492]"
3564843,"BIG ROOM NEAR CENTER AND FAIR DISTRICT","San Donato - San Vitale","Private room",19,1,197,"16/02/2020",2.76,314,44.50229,11.36852,"(44.502,44.504]","(44.502,44.504]"
3714652,"Tipica casa anni '20 pietra a vista","Porto - Saragozza","Private room",45,2,63,"23/09/2019",0.77,8,44.49428,11.32514,"(44.494,44.496]","(44.494,44.496]"
3837496,"Stanza privata nel centro storico","Porto - Saragozza","Private room",25,1,279,"06/06/2019",3.35,40,44.49941,11.32771,"(44.498,44.5]","(44.498,44.5]"
3851927,"Luminosa Doppia nel Grattacielo","San Donato - San Vitale","Shared room",12,15,1,"11/09/2014",0.01,192,44.49469,11.38733,"(44.494,44.496]","(44.494,44.496]"
3936994,"Luxury charming house in historical building","Santo Stefano","Entire home/apt",75,2,69,"07/10/2018",0.84,31,44.49351,11.34671,"(44.492,44.494]","(44.492,44.494]"
3959431,"Un tuffo nel passato bolognese","Santo Stefano","Entire home/apt",60,2,66,"19/10/2019",0.86,7,44.48431,11.3639,"(44.484,44.486]","(44.484,44.486]"
3988800,"Central apartment private entrance and garden","Porto - Saragozza","Entire home/apt",92,1,42,"02/04/2018",0.91,139,44.49344,11.3201,"(44.492,44.494]","(44.492,44.494]"
4028402,"Garisenda -Confortable 3bdr 150mq heart of Bologna","Santo Stefano","Entire home/apt",296,1,26,"30/06/2018",0.34,0,44.49263,11.34249,"(44.492,44.494]","(44.492,44.494]"
4051295,"B&B S. Giovanni in Monte","Santo Stefano","Entire home/apt",59,2,139,"14/03/2019",1.68,92,44.48946,11.34921,"(44.488,44.49]","(44.488,44.49]"
4111283,"Secret courtyard in Bologna's center","Santo Stefano","Entire home/apt",71,3,270,"04/02/2020",3.48,301,44.48784,11.35047,"(44.488,44.49]","(44.488,44.49]"
4136349,"Feeling at home in bologna","San Donato - San Vitale","Entire home/apt",65,3,25,"27/07/2016",0.31,189,44.49886,11.40912,"(44.498,44.5]","(44.498,44.5]"
4146821,"Private room in residential area","Porto - Saragozza","Private room",35,1,124,"08/05/2017",1.5,192,44.49092,11.30541,"(44.49,44.492]","(44.49,44.492]"
4177230,"apartment old town bologna","Santo Stefano","Entire home/apt",79,2,167,"27/05/2019",2.05,193,44.49772,11.34567,"(44.498,44.5]","(44.498,44.5]"
4178721,"Beautiful and bright double room","Savena","Private room",55,3,8,"16/03/2018",0.1,181,44.46528,11.37756,"(44.464,44.466]","(44.464,44.466]"
4189367,"Apartment in the Heart of the city","Santo Stefano","Entire home/apt",69,1,289,"18/03/2019",3.53,133,44.49659,11.35112,"(44.496,44.498]","(44.496,44.498]"
4203326,"Two steps to Fiera of Bologna","Navile","Entire home/apt",90,1,129,"13/06/2019",2.03,186,44.5193,11.35767,"(44.518,44.52]","(44.518,44.52]"
4229382,"Confortevole ampia camera","San Donato - San Vitale","Private room",53,1,12,"01/09/2018",0.17,297,44.50476,11.37962,"(44.504,44.506]","(44.504,44.506]"
4237850,"Ermete - Precious 100sq.mt Bologna city centre","Santo Stefano","Entire home/apt",273,1,4,"30/04/2018",0.06,171,44.49462,11.34349,"(44.494,44.496]","(44.494,44.496]"
4254270,"Red Room - Casa Fluò Relais","Santo Stefano","Private room",154,1,0,"",NA,339,44.44349,11.3208,"(44.442,44.444]","(44.442,44.444]"
4314754,"Oasis in Bologna","Porto - Saragozza","Private room",57,1,52,"02/06/2018",0.68,314,44.50054,11.32568,"(44.5,44.502]","(44.5,44.502]"
4349939,"Villa Alma Monolocale 1","Santo Stefano","Entire home/apt",45,3,23,"05/04/2019",0.33,0,44.47692,11.33671,"(44.476,44.478]","(44.476,44.478]"
4433444,"large colored and cosy double room","Porto - Saragozza","Private room",48,2,12,"23/03/2015",0.15,90,44.50167,11.31972,"(44.502,44.504]","(44.502,44.504]"
4486086,"Apt. near centre/exhibition/station","Navile","Entire home/apt",73,5,64,"04/06/2019",0.8,347,44.52072,11.34359,"(44.52,44.522]","(44.52,44.522]"
4510025,"Central cosy room with private bathroom","Santo Stefano","Private room",41,2,107,"14/07/2019",1.32,0,44.49861,11.34697,"(44.498,44.5]","(44.498,44.5]"
4524306,"Elegante, silenzioso centrale 150MQ","Porto - Saragozza","Entire home/apt",180,2,29,"01/09/2019",0.58,140,44.49897,11.33745,"(44.498,44.5]","(44.498,44.5]"
4607961,"La Piazzetta Apartment","Santo Stefano","Entire home/apt",73,1,208,"21/10/2019",2.59,301,44.49989,11.34413,"(44.5,44.502]","(44.5,44.502]"
4638202,"Single room in penthouse with terrace","San Donato - San Vitale","Private room",25,1,87,"01/10/2020",1.71,314,44.4938,11.38674,"(44.494,44.496]","(44.494,44.496]"
4648842,"Cool room in centre/Fiera","Santo Stefano","Private room",40,1,156,"11/03/2017",2.2,0,44.5024,11.35189,"(44.502,44.504]","(44.502,44.504]"
4714024,"affitto stanza","San Donato - San Vitale","Private room",28,1,7,"03/04/2019",0.17,364,44.48789,11.36975,"(44.488,44.49]","(44.488,44.49]"
4761132,"Stanza doppia singola o matrimonial","San Donato - San Vitale","Private room",31,1,11,"22/08/2019",0.19,363,44.48847,11.36769,"(44.488,44.49]","(44.488,44.49]"
4773350,"A Bologna Cosy apartment","Porto - Saragozza","Entire home/apt",60,3,386,"27/01/2021",4.83,18,44.49093,11.33329,"(44.49,44.492]","(44.49,44.492]"
4806688,"Re Enzo - Amazing 3bdr 140 sq.mt Bologna centre","Santo Stefano","Entire home/apt",398,1,26,"24/11/2019",0.33,2,44.49448,11.3441,"(44.494,44.496]","(44.494,44.496]"
4836630,"Orso - 09df6b28","Porto - Saragozza","Entire home/apt",283,1,0,"",NA,1,44.50018,11.3384,"(44.5,44.502]","(44.5,44.502]"
5099474,"Vista 2 su Piazza Aldrovandi","Santo Stefano","Private room",60,1,106,"02/11/2019",1.5,193,44.49301,11.35026,"(44.492,44.494]","(44.492,44.494]"
5227904,"Stylish flat near centre center","Santo Stefano","Entire home/apt",65,1,354,"17/10/2019",4.84,40,44.48282,11.36581,"(44.482,44.484]","(44.482,44.484]"
5315089,"Silent flat in central Bologna","Porto - Saragozza","Entire home/apt",54,2,325,"31/05/2021",4.25,311,44.50059,11.3403,"(44.5,44.502]","(44.5,44.502]"
5407124,"Loft moderno in stabile d'epoca","Santo Stefano","Entire home/apt",130,2,2,"01/01/2020",0.1,363,44.48679,11.33057,"(44.486,44.488]","(44.486,44.488]"
5428240,"LUXURY ATTIC WITH PRIVATE LIFT IN THE CITY CENTER","Porto - Saragozza","Entire home/apt",195,2,161,"22/06/2021",2.29,266,44.49052,11.33771,"(44.49,44.492]","(44.49,44.492]"
5458272,"HAPPY HOME BO FAIR Self Check-in FREE PARKING","San Donato - San Vitale","Entire home/apt",77,1,127,"03/07/2020",1.66,112,44.50335,11.36318,"(44.502,44.504]","(44.502,44.504]"
5505257,"Martini's interno 4 
  -Centro storico ma non Ztl-","Porto - Saragozza","Entire home/apt",80,2,378,"05/05/2021",4.92,278,44.49663,11.3283,"(44.496,44.498]","(44.496,44.498]"
5509330,"BeHome |Studio Flat in the City Center","Santo Stefano","Entire home/apt",520,2,31,"24/07/2016",0.51,89,44.49813,11.35578,"(44.498,44.5]","(44.498,44.5]"
5541527,"Friendly house in the center","Santo Stefano","Private room",27,4,185,"21/12/2018",2.42,46,44.49579,11.35173,"(44.496,44.498]","(44.496,44.498]"
5574245,"Appartamentino in bella zona","Santo Stefano","Entire home/apt",50,30,9,"06/09/2018",0.16,365,44.47242,11.37117,"(44.472,44.474]","(44.472,44.474]"
5726946,"THE FLOWER OF GIO'","Navile","Entire home/apt",65,2,110,"02/06/2019",1.46,161,44.50761,11.34155,"(44.508,44.51]","(44.508,44.51]"
5837131,"LikeHome - Accoglienza in centro storico","Santo Stefano","Entire home/apt",60,2,223,"21/06/2019",2.95,301,44.48927,11.34877,"(44.488,44.49]","(44.488,44.49]"
5865395,"Le stanze di Sara - room""Romantica""","Porto - Saragozza","Private room",70,1,21,"29/09/2019",0.3,335,44.49776,11.33242,"(44.498,44.5]","(44.498,44.5]"
5990074,"Camere eleganti e silenziose in affitto a Bologna","Santo Stefano","Private room",200,1,0,"",NA,364,44.4873,11.33391,"(44.486,44.488]","(44.486,44.488]"
6051726,"Mini loft in the historic center SF","Porto - Saragozza","Entire home/apt",90,2,206,"24/10/2018",2.77,342,44.49566,11.33584,"(44.496,44.498]","(44.496,44.498]"
6060728,"cozy studio apartment Perugino's house","Savena","Entire home/apt",50,7,23,"09/10/2015",0.34,0,44.48048,11.37727,"(44.48,44.482]","(44.48,44.482]"
6122797,"camera doppia zona fiera","San Donato - San Vitale","Private room",56,1,1,"24/05/2015",0.01,284,44.5043,11.37128,"(44.504,44.506]","(44.504,44.506]"
6175399,"Appartamento","Santo Stefano","Private room",45,4,4,"12/05/2019",0.05,345,44.50207,11.35022,"(44.502,44.504]","(44.502,44.504]"
6271151,"Stanza con materasso sanificato","Savena","Private room",26,1,21,"28/05/2017",0.28,0,44.48308,11.37828,"(44.482,44.484]","(44.482,44.484]"
6370697,"IN FIERA 14:elegant and comfortable","San Donato - San Vitale","Entire home/apt",190,1,16,"30/09/2015",0.36,231,44.50522,11.36354,"(44.504,44.506]","(44.504,44.506]"
6461406,"penthouse in the center with large terrace","Porto - Saragozza","Entire home/apt",130,1,322,"01/03/2020",4.56,202,44.49932,11.33996,"(44.498,44.5]","(44.498,44.5]"
6473456,"RESIDENCE SANT'ORSOLA -  SUITE DELUXE APARTMENT","San Donato - San Vitale","Entire home/apt",78,1,28,"02/09/2020",0.4,353,44.49413,11.363,"(44.494,44.496]","(44.494,44.496]"
